standard_libs/polymorphism_files/email/_header_value_parser.csv,None,get_cfws
standard_libs/polymorphism_files/email/_header_value_parser.csv,None,get_quoted_string
standard_libs/polymorphism_files/email/_header_value_parser.csv,None,get_atom
standard_libs/polymorphism_files/email/_header_value_parser.csv,None,get_word
standard_libs/polymorphism_files/email/_header_value_parser.csv,None,get_phrase
standard_libs/polymorphism_files/email/_header_value_parser.csv,None,get_invalid_parameter
standard_libs/polymorphism_files/email/_header_value_parser.csv,None,get_attrtext
standard_libs/polymorphism_files/email/_header_value_parser.csv,None,get_attribute
standard_libs/polymorphism_files/email/_header_value_parser.csv,None,get_extended_attrtext
standard_libs/polymorphism_files/email/_header_value_parser.csv,None,get_extended_attribute
standard_libs/polymorphism_files/email/_header_value_parser.csv,None,get_parameter
standard_libs/polymorphism_files/email/_parseaddr.csv,AddrlistClass,gotonext
standard_libs/polymorphism_files/email/_parseaddr.csv,AddrlistClass,getaddrlist
standard_libs/polymorphism_files/email/_parseaddr.csv,AddrlistClass,getrouteaddr
standard_libs/polymorphism_files/email/_parseaddr.csv,AddrlistClass,getaddrspec
standard_libs/polymorphism_files/email/_parseaddr.csv,AddrlistClass,getdomain
standard_libs/polymorphism_files/email/_parseaddr.csv,AddrlistClass,getdelimited
standard_libs/polymorphism_files/email/_parseaddr.csv,AddrlistClass,getquote
standard_libs/polymorphism_files/email/_parseaddr.csv,AddrlistClass,getcomment
standard_libs/polymorphism_files/email/_parseaddr.csv,AddrlistClass,getdomainliteral
standard_libs/polymorphism_files/email/_parseaddr.csv,AddrlistClass,getatom
standard_libs/polymorphism_files/email/_parseaddr.csv,AddrlistClass,getphraselist
